authfull,inst_name,cntry,np6024,firstyr,lastyr,rank (ns),nc9624 (ns),h24 (ns),hm24 (ns),nps (ns),ncs (ns),cpsf (ns),ncsf (ns),npsfl (ns),ncsfl (ns),c (ns),npciting (ns),cprat (ns),np6024 cited9624 (ns),self%,rank,nc9624,h24,hm24,nps,ncs,cpsf,ncsf,npsfl,ncsfl,c,npciting,cprat,np6024 cited9624,np6024_rw,nc9624_to_rw,nc9624_rw,sm-subfield-1,sm-subfield-1-frac,sm-subfield-2,sm-subfield-2-frac,sm-field,sm-field-frac,rank sm-subfield-1,rank sm-subfield-1 (ns),sm-subfield-1 count,rank_percentile,field_type,sample_id,replicate
"Shen, Shaojie",Hong Kong University of Science and Technology,hkg,169,2011,2025,176903,10720,48,21.26541514041513,0,0,9,985,132,9155,3.252243970027012,8158,1.314047560676636,154,0.0624,195558,11433,50,21.6820818070818,0,0,9,1097,132,9695,3.264895830225579,8459,1.351578200732947,154,0,0,1,Industrial Engineering & Automation,0.8106508875739645,Artificial Intelligence & Image Processing,0.1005917159763314,Engineering,0.8461538461538461,1541,1334,122381,60-80,journal_heavy,313,3
"Luo, Mengfei",Zhejiang Normal University,chn,329,1995,2025,161036,10517,54,19.97341269841269,0,0,35,2258,190,5850,3.289917699123571,8381,1.254862188283021,292,0.1127,169221,11853,57,21.66150793650792,0,0,35,2441,190,6627,3.323572870946389,8851,1.339170715173427,303,0,0,1,Physical Chemistry,0.3708206686930091,Materials,0.1155015197568389,Chemistry,0.5927051671732523,591,572,42601,60-80,journal_heavy,314,3
"van Aken, Olivier",Lunds Universitet,swe,61,2007,2025,226004,3896,32,9.324591868399917,2,63,13,961,31,1423,3.149207930689871,2875,1.355130434782609,60,0.1843,230443,4776,33,9.596020439828488,2,67,13,1175,31,1690,3.196119737894056,3116,1.532734274711168,60,0,0,7,Plant Biology & Botany,0.6885245901639344,Biochemistry & Molecular Biology,0.09836065573770492,Biology,0.8032786885245902,3431,3369,189757,60-80,journal_heavy,315,3
"Parkinson, Timothy Jim",Massey University,nzl,147,1985,2024,217914,2023,25,15.59166666666667,10,153,37,559,77,1103,3.164687027522667,1787,1.132064913262451,132,0.1068,232368,2265,26,16.75833333333333,10,156,37,592,77,1209,3.192695789688449,1947,1.163328197226502,137,0,0,0,Veterinary Sciences,0.4178082191780822,Dairy & Animal Science,0.2191780821917808,"Agriculture, Fisheries & Forestry",0.7945205479452054,915,859,68397,60-80,journal_heavy,316,3
"Takada, Yasutami",The University of Tokyo,jpn,108,1977,2024,189421,1219,21,14.95,46,552,67,828,101,1064,3.223525123738415,951,1.281808622502629,89,0.212,168200,1547,22,18.86666666666667,46,652,67,1002,101,1337,3.325970956583473,1081,1.431082331174838,93,0,0,1,General Physics,0.5740740740740741,Applied Physics,0.3055555555555556,Physics & Astronomy,0.9907407407407407,1161,1207,83749,60-80,journal_heavy,317,3
"Banik, Subhadeep",Università della Svizzera italiana,che,74,2011,2025,373641,1277,15,9.721825396825398,4,47,48,1162,57,1196,2.925433245817916,976,1.308401639344262,63,0.1481,357272,1499,18,10.38849206349206,4,54,48,1357,57,1396,3.002717507128582,1076,1.393122676579926,66,0,0,0,Artificial Intelligence & Image Processing,0.7837837837837838,Computer Hardware & Architecture,0.1351351351351351,Information & Communication Technologies,0.9864864864864865,8473,8692,458615,80-100,journal_heavy,318,3
"Jaya, Ramadhansyah Putra",Universiti Malaysia Pahang Al-Sultan Abdullah,mys,374,2010,2025,327393,4010,30,12.97987012987013,1,21,35,294,108,915,2.985993879257389,3265,1.228177641653905,307,0.1892,300318,4946,34,15.34455266955266,1,21,35,391,108,1164,3.081405595861094,3632,1.361784140969163,321,1,11,5,Materials,0.2620320855614973,Mechanical Engineering & Transports,0.1871657754010695,Enabling & Strategic Technologies,0.3957219251336899,4770,5156,314399,80-100,journal_heavy,319,3
"Strano, Matteo",Politecnico di Milano,ita,96,2001,2025,257321,1507,24,12.96785714285714,11,132,33,564,69,1154,3.0930470514873,1337,1.12715033657442,81,0.1324,264081,1737,26,13.82896825396825,11,144,33,615,69,1283,3.13788409996134,1474,1.17842605156038,88,0,0,0,Materials,0.4583333333333333,Industrial Engineering & Automation,0.3229166666666667,Enabling & Strategic Technologies,0.4791666666666667,4098,3876,314399,80-100,journal_heavy,320,3
"von Philipsborn, Wolfgang",Universität Zürich,che,136,1955,2001,240752,2260,23,14.51666666666666,3,163,11,273,90,1587,3.122081111248748,1812,1.247240618101545,125,0.0688,259699,2427,25,15.1,3,170,11,281,90,1675,3.145045765034131,1875,1.2944,126,0,0,0,General Chemistry,0.4647887323943662,Organic Chemistry,0.323943661971831,Chemistry,0.9084507042253521,625,603,57118,80-100,journal_heavy,321,3
"Bernstein, Barton J.",Stanford University,usa,41,1963,2022,458132,376,13,12.5,38,335,38,335,41,376,2.830218559742447,288,1.305555555555556,27,0.0553,511359,398,13,12.5,38,354,38,354,41,398,2.835683445178664,296,1.344594594594595,27,0,0,0,History,0.425,"Strategic, Defence & Security Studies",0.125,Historical Studies,0.65,346,329,18820,80-100,journal_heavy,322,3
"Avram, Anca M.",The MetroHealth System,usa,92,2004,2025,254118,2328,26,10.98572829131652,4,123,20,555,50,1119,3.098521567510267,1905,1.222047244094488,80,0.1721,250084,2812,28,12.11072829131653,4,134,20,642,50,1321,3.161344316434916,2156,1.304267161410019,80,0,0,4,Nuclear Medicine & Medical Imaging,0.5,Endocrinology & Metabolism,0.2065217391304348,Clinical Medicine,1.0,2282,2420,122662,80-100,journal_heavy,323,3
"Ŝimek, Miloslav",Institute of Soil Biology Ceske Budejovice,cze,99,1982,2023,243016,2931,25,11.99466441417661,6,30,28,1319,57,1834,3.117983161553237,2512,1.166799363057325,87,0.1395,235901,3406,28,13.20520184422623,6,37,28,1437,57,2087,3.186248013503973,2770,1.229602888086643,90,0,0,3,Agronomy & Agriculture,0.5151515151515151,Microbiology,0.1515151515151515,"Agriculture, Fisheries & Forestry",0.6161616161616161,1377,1444,88035,80-100,journal_heavy,324,3
"Robillard, Tony","Institut de Systématique, Évolution, Biodiversité",fra,118,2003,2025,864841,1145,15,7.734641908086411,7,10,30,183,79,383,2.520076369401075,970,1.180412371134021,74,0.487,279052,2232,26,14.12749905094355,7,82,30,670,79,1161,3.113647375188205,1229,1.816110659072417,102,0,0,0,Zoology,0.4491525423728814,Evolutionary Biology,0.2966101694915254,Biology,0.8983050847457628,238,894,18114,80-100,journal_heavy,325,3
"Liu, Yang",Technical Institute of Physics and Chemistry Chinese Academy of Sciences,chn,166,1989,2025,422942,4822,38,11.13290500349323,0,0,21,653,73,1720,2.867932033439689,4601,1.048033036296457,153,0.1201,434733,5480,41,11.95760154877801,0,0,21,769,73,1943,2.912243288370997,5028,1.089896579156722,159,0,0,2,General Chemistry,0.1265060240963855,Nanoscience & Nanotechnology,0.1204819277108434,Chemistry,0.4939759036144578,1006,1026,57118,80-100,journal_heavy,326,3
"Sun, Li",Harbin Institute of Technology,chn,182,2000,2023,434928,3660,29,12.52738095238095,0,0,7,964,71,1728,2.85494789399035,3329,1.099429258035446,155,0.0414,487762,3818,30,12.77738095238095,0,0,7,980,71,1798,2.858317652865057,3430,1.113119533527697,157,0,0,2,Electrical & Electronic Engineering,0.521978021978022,Energy,0.1263736263736264,Engineering,0.6923076923076923,1929,1622,125178,80-100,journal_heavy,327,3
"Goh, Dion H.",Wee Kim Wee School of Communication and Information,sgp,320,2000,2025,252952,4179,33,18.80396825396825,3,4,69,638,163,2779,3.100648126086408,3891,1.074016962220509,237,0.1473,233745,4901,36,19.97063492063492,3,7,69,815,163,3091,3.190226573110848,4208,1.164686311787072,265,0,0,1,Artificial Intelligence & Image Processing,0.409375,Information & Library Sciences,0.340625,Information & Communication Technologies,0.515625,5209,5615,458615,80-100,journal_heavy,328,3
"Fukui, Tsuguya K.S.",St. Luke’s International University,jpn,246,1996,2022,245447,6160,41,18.67657342657341,7,7,21,130,174,4405,3.113790121475792,5893,1.045307992533514,220,0.08460000000000001,240645,6729,45,19.96185107995451,7,7,21,209,174,4793,3.177679629771149,6205,1.084448025785657,225,0,0,4,General & Internal Medicine,0.1788617886178862,Cardiovascular System & Hematology,0.08536585365853659,Clinical Medicine,0.6544715447154471,2886,3200,348741,80-100,journal_heavy,329,3
"Soares-Weiser, Karla V.",The Cochrane Collaboration,gbr,103,2002,2025,258266,24352,39,15.49789297751933,1,0,26,1093,51,1608,3.091472845746146,23674,1.028639013263496,93,0.0412,287618,25399,40,15.86391029353665,1,0,26,1171,51,1746,3.100396690166664,24440,1.039238952536825,93,0,0,4,General & Internal Medicine,0.6699029126213593,Psychiatry,0.06796116504854369,Clinical Medicine,0.8932038834951457,3524,3370,348741,80-100,journal_heavy,330,3
"Perminova, Irina V.",Lomonosov Moscow State University,rus,172,1997,2025,248240,2599,24,11.35818209568209,3,63,18,860,85,1631,3.10882374529435,2222,1.16966696669667,141,0.2941,195208,3682,32,13.92154789654789,3,82,18,1044,85,2150,3.265623574197384,2653,1.387862796833773,149,0,0,1,Environmental Sciences,0.1453488372093023,Chemical Physics,0.1220930232558139,Chemistry,0.2383720930232558,1669,2215,130223,80-100,journal_heavy,331,3
"Yu, Feng",Shihezi University,chn,273,2009,2025,285688,6891,45,16.27233044733043,2,1,17,599,86,1759,3.047009345026396,6316,1.091038632045598,250,0.1265,216236,7889,48,18.08823953823953,2,8,17,710,86,2066,3.223141145071288,6725,1.173085501858736,251,0,0,3,Energy,0.2197802197802198,Nanoscience & Nanotechnology,0.1611721611721612,Enabling & Strategic Technologies,0.4578754578754579,3378,4682,343394,80-100,journal_heavy,332,3
"Wolever, Ruth Q.",Vanderbilt University Medical Center,usa,73,1994,2025,520267,3214,26,8.268759018759017,0,0,18,832,48,2589,2.769848482810058,2900,1.108275862068965,63,0.1092,545742,3608,27,8.968759018759016,0,0,18,937,48,2875,2.804555728112797,3094,1.166127989657401,67,0,0,1,Complementary & Alternative Medicine,0.2328767123287671,General & Internal Medicine,0.1917808219178082,Clinical Medicine,0.6301369863013698,163,161,13973,80-100,journal_heavy,333,3
"Ou, Hsiu Churig",College of Medical and Health Science,twn,65,1996,2023,647206,2512,31,8.348532023532025,0,0,15,662,18,711,2.664750458933784,2344,1.071672354948805,64,0.0724,698166,2708,33,8.639441114441114,0,0,15,701,18,765,2.684704755709981,2484,1.090177133655394,64,0,0,16,Complementary & Alternative Medicine,0.1230769230769231,Neurology & Neurosurgery,0.1230769230769231,Clinical Medicine,0.5230769230769231,225,211,13973,80-100,journal_heavy,334,3
"Mini, G. K.",Ananthapuri Hospitals and Research Institute,ind,123,2006,2025,360564,49497,42,6.514370512996921,2,24,15,158,24,181,2.941816183719016,43939,1.126493547873188,110,0.1237,365939,56484,48,6.849026597653006,2,26,15,172,24,202,2.991883842784846,48451,1.165796371591918,111,0,0,27,General & Internal Medicine,0.3089430894308943,Public Health,0.1544715447154472,Clinical Medicine,0.7073170731707317,4531,4804,348741,80-100,journal_heavy,335,3
"Peyravi, Majid",Babol Noshirvani University of Technology,irn,130,2008,2025,242137,2720,29,14.92142857142857,2,44,21,569,58,1361,3.119527124071941,2410,1.128630705394191,120,0.1792,228465,3314,34,16.51428571428571,2,47,21,688,58,1619,3.1998347656598,2604,1.272657450076805,121,1,3,4,Chemical Engineering,0.3230769230769231,Polymers,0.1384615384615385,Engineering,0.3615384615384615,1257,1326,87981,80-100,journal_heavy,336,3
"Iqbal, Romaina",The Aga Khan University,pak,186,1994,2025,448043,15249,48,7.550902866677576,0,0,15,583,42,668,2.840878152808389,13575,1.123314917127072,157,0.1175,449191,17279,52,8.950643250636036,0,0,15,641,42,745,2.896999933269742,14653,1.179212447962874,165,0,0,12,General & Internal Medicine,0.3387096774193548,Nutrition & Dietetics,0.1021505376344086,Clinical Medicine,0.6989247311827957,5609,6034,348741,80-100,journal_heavy,337,3
"Guérard, Fabienne",Institut Universitaire Européen de la Mer (IUEM),fra,49,1987,2024,353403,2213,23,7.356275157590947,2,45,10,722,23,1289,2.951111570513258,1855,1.192991913746631,46,0.0915,375213,2436,24,8.022941824257614,2,47,10,758,23,1363,2.980604522981445,1960,1.242857142857143,46,0,0,4,Biotechnology,0.2040816326530612,Food Science,0.1428571428571428,"Agriculture, Fisheries & Forestry",0.3061224489795918,1398,1290,66225,80-100,journal_heavy,338,3
"Verspecht, Jan",Keysight Technologies,usa,83,1993,2025,294884,1384,20,10.48015873015873,10,158,34,726,48,911,3.033077462530668,939,1.473908413205538,73,0.1713,288192,1670,22,11.72182539682539,10,170,34,830,48,1064,3.099536153581814,1061,1.573986804901037,77,0,0,0,Networking & Telecommunications,0.7469879518072289,Electrical & Electronic Engineering,0.1686746987951807,Information & Communication Technologies,0.7710843373493976,3011,3006,217319,80-100,journal_heavy,339,3
"Rosehart, William Daniel",University of Calgary,can,129,1997,2025,244002,4630,35,16.8709706959707,1,7,14,488,77,2825,3.116254024099602,4167,1.111111111111111,118,0.0605,270219,4928,36,17.26382783882784,1,7,14,541,77,2979,3.127729506802003,4359,1.130534526267493,120,0,0,2,Energy,0.689922480620155,Education,0.07751937984496124,Enabling & Strategic Technologies,0.7364341085271318,4380,3838,343394,80-100,journal_heavy,340,3
"Borchers, Christine",Georg-August-Universität Göttingen,deu,78,1994,2025,282674,2912,27,9.647619047619049,1,30,35,1179,40,1254,3.051745018230388,2227,1.307588684328693,73,0.1559,279323,3450,29,10.78928571428571,1,31,35,1387,40,1499,3.113261569920196,2516,1.371224165341812,73,0,0,2,Materials,0.5897435897435898,Applied Physics,0.141025641025641,Enabling & Strategic Technologies,0.6538461538461539,4366,4362,314399,80-100,journal_heavy,341,3
"Brown, Stephen D.",University of Toronto,can,97,1990,2024,274442,2880,25,13.51071428571429,3,52,12,455,64,1179,3.064834493271389,2321,1.240844463593279,88,0.0722,308661,3104,25,13.89960317460318,3,52,12,467,64,1252,3.069006625801286,2448,1.26797385620915,90,0,0,2,Computer Hardware & Architecture,0.6804123711340206,Design Practice & Management,0.1030927835051546,Information & Communication Technologies,0.7628865979381443,340,289,19663,80-100,journal_heavy,342,3
"Eckard, Richard John",University of Melbourne,aus,140,1998,2025,394489,3664,28,13.8020202020202,1,1,13,602,86,2041,2.900124138586678,2953,1.240772096173383,128,0.2816,327558,5100,38,16.81154401154401,1,1,13,722,86,2958,3.042317746117313,3379,1.509322284699615,131,0,0,1,Dairy & Animal Science,0.4857142857142857,Agronomy & Agriculture,0.2642857142857143,"Agriculture, Fisheries & Forestry",0.8142857142857143,1233,1511,72794,80-100,journal_heavy,343,3
"H́enault, François",Optical Engineering Consulting,fra,142,1998,2025,919531,938,13,4.841773802223831,32,73,60,164,66,175,2.488686533663476,852,1.10093896713615,79,0.5902000000000001,455644,2289,17,8.950886974290725,32,189,60,351,66,368,2.890392377734835,1901,1.204103103629669,109,0,0,0,Optoelectronics & Photonics,0.5915492957746479,Nuclear & Particle Physics,0.1619718309859155,Enabling & Strategic Technologies,0.6267605633802817,2247,4834,131858,80-100,journal_heavy,344,3
"Douay, Marc","Laboratoire de Physique des Lasers, Atomes et Molécules (PhLam)",fra,223,1985,2025,298350,3113,29,11.94332611832611,1,51,13,249,77,1252,3.027762925026247,2633,1.182301557159134,143,0.1688,289942,3745,34,13.23578643578643,1,53,13,273,77,1473,3.096862956943856,2945,1.271646859083192,158,0,0,0,Optics,0.4484304932735426,Optoelectronics & Photonics,0.2959641255605381,Physics & Astronomy,0.5919282511210763,1285,1201,80301,80-100,journal_heavy,345,3
"Khalil, Mostafa M.H.",College of Science,egy,127,1991,2025,335585,2895,21,11.49920634920635,1,9,24,1221,56,1698,2.974750109727816,2723,1.063165626147631,108,0.1601,310037,3447,26,12.16984126984127,1,13,24,1358,56,1935,3.067009133725061,3063,1.125367286973555,114,0,0,2,General Chemistry,0.1181102362204724,Inorganic & Nuclear Chemistry,0.1181102362204724,Chemistry,0.4881889763779528,743,828,57118,80-100,journal_heavy,346,3
"Jorgensen, Henry Johs Høgh",Aarhus Universitet,dnk,107,1983,2025,276482,2378,26,12.6468253968254,1,26,26,1038,40,1295,3.06155638429651,2016,1.179563492063492,103,0.2087,253204,3005,30,15.12420634920635,1,30,26,1182,40,1501,3.156002904976607,2312,1.299740484429066,104,0,0,1,Dairy & Animal Science,0.5887850467289719,Nutrition & Dietetics,0.1588785046728972,"Agriculture, Fisheries & Forestry",0.7570093457943925,903,995,72794,80-100,journal_heavy,347,3
"Massoud, Yehia",King Abdullah University of Science and Technology,sau,534,1995,2024,353791,5241,33,17.14749694749694,0,0,24,349,481,4160,2.950577939076944,4388,1.194393801276208,387,0.4335,207612,9252,48,28.3697913197913,0,0,24,723,481,7426,3.240209236955049,4972,1.86082059533387,454,1,0,74,Electrical & Electronic Engineering,0.3127340823970037,Networking & Telecommunications,0.1048689138576779,Engineering,0.3202247191011236,670,1237,125178,80-100,journal_heavy,348,3
"Gromov, V. E.",Siberian State Industrial University,rus,683,1974,2025,1159858,1183,16,7.860714285714287,1,0,119,190,314,536,2.367067810020784,865,1.367630057803468,287,0.5304,712552,2519,24,12.07499999999999,1,0,119,425,314,1087,2.674695410912952,1348,1.868694362017804,410,0,0,28,Mining & Metallurgy,0.3601756954612006,Materials,0.273792093704246,Engineering,0.3982430453879942,549,1063,35493,80-100,journal_heavy,349,3
"Piessen, Guillaume",CHU Lille,fra,309,2003,2025,306815,9069,43,11.95583791082913,2,1,26,736,64,1703,3.015374065138722,7796,1.163288866085172,247,0.1495,296883,10663,49,11.87966771619274,2,2,26,841,64,1889,3.086383688190362,8716,1.223382285452042,258,0,0,9,Surgery,0.4142394822006473,Oncology & Carcinogenesis,0.3268608414239482,Clinical Medicine,0.9611650485436893,2647,2948,141119,80-100,journal_heavy,350,3
"Raimondi, Francesco",Università degli Studi di Napoli Federico II,ita,282,1992,2025,284986,7942,45,13.80903030451756,2,0,68,1471,131,1942,3.048108450289082,6594,1.204428268122536,241,0.2085,208748,10034,51,16.71130565350467,2,2,68,1889,131,2498,3.237954956683849,7794,1.287400564536823,245,0,0,5,Pediatrics,0.2482269503546099,Obstetrics & Reproductive Medicine,0.07092198581560284,Clinical Medicine,0.6843971631205674,1149,1682,77859,80-100,journal_heavy,351,3
"Berkson, Gershon",University of Illinois at Chicago,usa,80,1960,2006,244451,1225,20,13.70512820512821,26,245,54,636,75,1118,3.115451492928924,951,1.288117770767613,67,0.0741,270164,1323,21,13.70512820512821,26,254,54,668,75,1190,3.127837062313851,1007,1.313803376365442,68,0,0,0,General & Internal Medicine,0.3875,Rehabilitation,0.2125,Clinical Medicine,0.55,3279,3190,348741,80-100,journal_heavy,352,3
"Walter, Éric",Laboratoire des Signaux et Systèmes,fra,167,1976,2016,288035,4092,31,17.51904761904762,3,1,36,987,124,3141,3.043388898378596,3283,1.246420956442278,142,0.1151,298785,4624,33,19.70238095238095,3,1,36,1043,124,3505,3.083618166581963,3529,1.310286200056673,150,0,0,0,Industrial Engineering & Automation,0.4670658682634731,Numerical & Computational Mathematics,0.08383233532934131,Engineering,0.6347305389221557,2431,2233,122381,80-100,journal_heavy,353,3
"Hong, Juongpyo",Hanyang University,kor,370,1997,2021,403706,5885,43,19.10476190476189,1,0,3,99,209,2614,2.889564241678877,4876,1.206931911402789,303,0.1339,423540,6795,45,20.75476190476189,1,0,3,106,209,2983,2.924232865865196,5312,1.27917921686747,312,0,0,2,Electrical & Electronic Engineering,0.4027027027027027,Applied Physics,0.3945945945945946,Physics & Astronomy,0.4702702702702703,1613,1487,125178,80-100,journal_heavy,354,3
"Castaigne, Paul",Hôpital Universitaire Pitié Salpêtrière,fra,285,1950,1989,301368,4064,26,11.07857142857143,52,4,266,1162,333,3482,3.02319564833762,3699,1.09867531765342,154,0.0298,342361,4189,26,11.44523809523809,52,4,266,1183,333,3590,3.022149588177991,3795,1.103820816864295,155,0,0,1,General & Internal Medicine,0.4830917874396135,Neurology & Neurosurgery,0.4371980676328502,Clinical Medicine,0.9927536231884058,4196,3971,348741,80-100,journal_heavy,355,3
"Merabet, Adel",Saint Mary's University,can,123,2005,2025,256902,2373,25,12.70238095238096,3,36,47,956,71,1648,3.093749089894249,2273,1.043994720633524,102,0.1458,261727,2778,27,13.90238095238096,3,38,47,1062,71,1810,3.141735870546849,2440,1.138524590163934,109,0,0,4,Energy,0.4471544715447154,Electrical & Electronic Engineering,0.1951219512195122,Enabling & Strategic Technologies,0.4878048780487805,4202,4080,343394,80-100,journal_heavy,356,3
"Lewandowski, Wlodzimierz",Bialystok University of Technology,pol,176,1980,2025,280175,2935,29,12.98605006105006,2,27,19,314,148,2375,3.055793698471718,2608,1.125383435582822,156,0.2303,218293,3813,33,15.56700244200244,2,45,19,519,148,3122,3.219096070701261,2800,1.361785714285714,164,0,0,3,Inorganic & Nuclear Chemistry,0.3011363636363636,Chemical Physics,0.1818181818181818,Chemistry,0.5284090909090909,1406,1710,78896,80-100,journal_heavy,357,3
"Alam, GM Monirul",Gazipur Agricultural University,bgd,61,2007,2024,339089,1488,19,7.723412698412698,1,114,13,860,23,1023,2.970009425491996,1256,1.184713375796178,51,0.1473,333853,1745,21,8.56626984126984,1,126,13,974,23,1169,3.033567654943781,1376,1.268168604651163,52,0,0,11,"Strategic, Defence & Security Studies",0.1147540983606557,Ecology,0.09836065573770492,Earth & Environmental Sciences,0.2786885245901639,440,449,28111,80-100,journal_heavy,358,3
"Yin, Yanan",Tsinghua University,chn,83,2014,2025,405808,2496,29,16.61666666666667,0,0,37,1027,54,1783,2.887266978289018,1935,1.289922480620155,79,0.2126,373116,3170,34,18.45,0,0,37,1419,54,2316,2.983149604391316,2099,1.510242972844211,80,0,0,1,Energy,0.4337349397590362,Biotechnology,0.2168674698795181,Enabling & Strategic Technologies,0.7951807228915663,6563,7216,343394,80-100,journal_heavy,359,3
"Bergfelt, Donald Rick",Ross University School of Veterinary Medicine Saint Kitts and Nevis,kna,109,1985,2025,270727,3210,34,15.64285714285714,2,22,33,467,57,974,3.070868992872203,2186,1.46843549862763,99,0.2803,233251,4460,39,18.30311355311355,2,22,33,710,57,1330,3.191127917985617,2548,1.750392464678179,103,0,0,0,Dairy & Animal Science,0.4678899082568808,Obstetrics & Reproductive Medicine,0.2293577981651376,"Agriculture, Fisheries & Forestry",0.5779816513761468,807,963,72794,80-100,journal_heavy,360,3
"Lappas, Theodoros",SATALIA,gbr,50,2009,2025,310055,1836,19,9.075,2,57,17,1258,27,1359,3.010548486548346,1733,1.059434506635891,43,0.0482,349465,1929,19,9.075,2,60,17,1309,27,1422,3.013022901940045,1800,1.071666666666667,45,0,0,3,Artificial Intelligence & Image Processing,0.44,Information Systems,0.36,Information & Communication Technologies,0.9,8266,7036,458615,80-100,journal_heavy,361,3
"Crookes, Roy James",Queen Mary University of London,gbr,68,1973,2017,237369,3402,23,10.34285714285714,2,156,17,375,44,1989,3.128135494791462,3029,1.123142951469132,47,0.046,259650,3566,24,10.67619047619048,2,160,17,410,44,2099,3.145130607097215,3088,1.15479274611399,51,0,0,3,Energy,0.7352941176470589,Mechanical Engineering & Transports,0.1323529411764706,Enabling & Strategic Technologies,0.7647058823529411,4158,3729,343394,80-100,journal_heavy,362,3
"Yu, Qifeng",National University of Defense Technology China,chn,355,1988,2025,270053,3153,25,12.89868464868464,3,35,44,499,258,1824,3.07199185064848,2775,1.136216216216216,264,0.1641,239067,3772,28,14.83201798201797,3,45,44,704,258,2247,3.180501350786344,3076,1.226267880364109,283,0,0,2,Optics,0.2676056338028169,Optoelectronics & Photonics,0.2450704225352113,Enabling & Strategic Technologies,0.3183098591549296,1076,1095,80301,80-100,journal_heavy,363,3
"Low, Chorping",School of Electrical and Electronic Engineering,sgp,89,1991,2015,351437,1165,17,10.58333333333333,12,132,37,543,67,867,2.953656404254891,1037,1.123432979749277,70,0.0466,393054,1222,17,10.91666666666667,12,135,37,562,67,909,2.958944892676251,1074,1.13780260707635,78,0,0,3,Networking & Telecommunications,0.5168539325842697,Artificial Intelligence & Image Processing,0.1235955056179775,Information & Communication Technologies,0.8426966292134831,4267,3663,217319,80-100,journal_heavy,364,3
"David, Elena",National Research and Development Institute for Cryogenic and Isotopic Technologies – ICSI Rm. Valcea,rou,48,1996,2025,264202,1340,15,10.55952380952381,11,311,36,1048,41,1068,3.081745155635411,1288,1.040372670807453,42,0.0176,305401,1364,15,10.55952380952381,11,313,36,1062,41,1085,3.073810908801334,1306,1.044410413476264,43,0,0,1,Materials,0.3958333333333333,Energy,0.2083333333333333,Enabling & Strategic Technologies,0.7291666666666666,4858,3993,314399,80-100,journal_heavy,365,3
"Snape, M. D.",University of Oxford,gbr,200,1999,2025,255650,15772,47,10.93539443396971,1,2,20,841,52,1628,3.095832027851725,11621,1.357198175716376,181,0.1395,249313,18329,50,11.8781347634273,1,2,20,1155,52,2074,3.162597644156428,12830,1.428604832424006,185,0,0,7,Pediatrics,0.215,Microbiology,0.17,Clinical Medicine,0.6,1367,1505,77859,80-100,journal_heavy,366,3
"Tobi, Hilde",Wageningen University & Research,nld,136,1994,2025,316989,3969,36,15.33333333333333,1,5,19,541,48,1067,3.000466572603796,3756,1.056709265175719,122,0.125,307995,4536,38,15.99999999999999,1,8,19,613,48,1268,3.06992624521713,4176,1.086206896551724,127,0,0,2,Pharmacology & Pharmacy,0.2058823529411765,General & Internal Medicine,0.05147058823529412,Clinical Medicine,0.5294117647058824,3000,3174,157499,80-100,journal_heavy,367,3
"Westlake, Donald G.",Argonne National Laboratory,usa,81,1961,2022,261512,1028,13,10.80119047619048,34,699,55,843,73,986,3.086130917053726,876,1.17351598173516,59,0.001,304952,1029,13,10.80119047619048,34,699,55,844,73,987,3.07448479653483,877,1.173318129988598,59,0,0,1,Materials,0.4814814814814815,Applied Physics,0.2839506172839506,Enabling & Strategic Technologies,0.5802469135802469,4845,3949,314399,80-100,journal_heavy,368,3
"Branch, Robert A.",Orenda Health,usa,89,1975,2021,243184,2462,25,10.9504329004329,3,197,12,308,60,1652,3.117648263319333,2159,1.140342751273738,80,0.0338,280929,2548,25,10.9504329004329,3,198,12,312,60,1694,3.110754687317991,2205,1.155555555555555,80,0,0,1,Pharmacology & Pharmacy,0.5056179775280899,General & Internal Medicine,0.1348314606741573,Clinical Medicine,0.8876404494382022,2725,2396,157499,80-100,journal_heavy,369,3
"Meng, Yonggang",Tsinghua University,chn,426,1988,2025,310175,4480,31,17.98455988455989,1,2,20,520,163,2200,3.010373532228602,3870,1.157622739018088,334,0.2065,304081,5646,36,19.6543401043401,1,2,20,572,163,2607,3.07568472540487,4353,1.297036526533425,356,0,0,0,Mechanical Engineering & Transports,0.4154929577464789,Materials,0.1126760563380282,Engineering,0.5046948356807511,2470,2370,150568,80-100,journal_heavy,370,3
"Liel, Yair",Maccabi Institute for Health Services Research,isr,102,1980,2025,285594,1858,20,8.42035742035742,13,89,57,1215,77,1495,3.047154348858828,1694,1.09681227863046,73,0.0592,322833,1975,20,8.420357420357417,13,91,57,1273,77,1563,3.048756302056153,1786,1.105823068309071,76,0,0,1,General & Internal Medicine,0.3431372549019608,Endocrinology & Metabolism,0.2254901960784314,Clinical Medicine,0.9019607843137255,3945,3751,348741,80-100,journal_heavy,371,3
"Lu, Hsiaoming",Hefei Ion Medical Center,chn,122,1997,2025,298744,2546,30,10.87545342729166,4,72,15,330,59,918,3.027236707775284,2001,1.272363818090954,95,0.22,264572,3264,34,11.50323120506944,4,111,15,411,59,1196,3.13707625555373,2356,1.385398981324278,102,0,0,0,Nuclear Medicine & Medical Imaging,0.6065573770491803,Oncology & Carcinogenesis,0.3114754098360656,Clinical Medicine,0.9508196721311475,2450,2878,122662,80-100,journal_heavy,372,3
